mu_s,mu_θ,mu_c,mu_∆c,mu_v_x,mu_v_y,mu_t_v,mu_t_a,mu_t_j,mu_ω,std_s,std_θ,std_c,std_∆c,std_v_x,std_v_y,std_t_v,std_t_a,std_t_j,std_ω,min_s,min_θ,min_c,min_∆c,min_v_x,min_v_y,min_t_v,min_t_a,min_t_j,min_ω,max_s,max_θ,max_c,max_∆c,max_v_x,max_v_y,max_t_v,max_t_a,max_t_j,max_ω,maxMinusMin_s,maxMinusMin_θ,maxMinusMin_c,maxMinusMin_∆c,maxMinusMin_v_x,maxMinusMin_v_y,maxMinusMin_t_v,maxMinusMin_t_a,maxMinusMin_t_j,maxMinusMin_ω
24.432054945479805,403.7114656923736,0.651612617570169,1.805848351065606,31145.399087746173,41771.78839944644,4774.202795135214,4529399.282076471,21835307113.666332,398.17295233640556,31.24298721911555,14.701115595425827,0.9004756275193018,0.7599587684269783,2462.4381691624435,10360.038889130234,10604.662342493979,10679774.991778998,10810173904.648129,15.251143385255867,0.0,405.3660029062279,0.00018982589594932663,4.395561094384496,327022.87566474883,347947.6992854718,6.80950037222382,7793354.130836935,209196573743.61798,390.097933824605,108.95335413756311,407.41460183660257,2.92193002215792,4.320829393387435,4018.225255756,38031.038097193516,38834.11880725485,38755088.18949631,266750214.81227818,409.7112002694173,109.3675676999362,45.44915998466587,2.9331083734150893,3.088182872977533,12000.864062226672,37995.88688883194,38828.92254529539,39020991.022683725,39290039249.11871,50.227868281414885
15.756056569598439,476.6033724623563,0.9086335571767882,1.745109069100841,31840.828114893444,31160.917057840226,6168.266576232179,5984226.911860734,21428851758.317093,468.70409044996615,16.015617547047885,25.447331719407526,1.1333615554737155,0.5382774823873706,2484.5822490061273,12791.705812613582,12931.526984339014,12959822.79390371,12241336598.515718,19.678827511613314,0.0,455.54563995012296,0.010207712711517826,4.145974215405916,330024.28156853316,303948.1527654915,0.9422848658126252,7645788.305670986,203562933923.5686,449.82705130556536,45.596423531799545,493.916454838203,3.8744632284566607,3.7249006615824363,10018.657286869335,27.60745572543141,44274.176816447194,44240756.56230605,417267473.3934758,482.1341795074108,46.01063709417264,81.77137594237121,3.8756236928982615,2.7418410201511136,14999.890189555688,43992.00276734418,44274.84776999415,44654225.22065941,45074196327.749306,62.921730038448004
40.81746942882661,528.1115726235721,0.6551882448238076,1.7235505010164525,32188.540128389424,41827.76145189906,4804.765816365599,4225089.14259639,25978089735.96333,513.0992791485878,64.90057743757612,9.151016151636448,0.8932885150786545,0.9571548177601632,2426.1697456221978,12771.081714844468,12989.905348645729,12511913.822948072,188142637.8117445,10.407983515129844,0.0,537.4649722341412,0.0007047068697357266,4.049094584082631,334438.54575340287,347942.5278297255,1.6380446259007115,7681393.527728078,247905999975.91476,515.6975117302707,207.9753754815906,522.0246018366026,3.07946785287118,4.478273483956775,8016.609455333983,43021.16508436351,43728.94313153412,41748339.916839965,371904801.66153395,515.9933232264232,208.3895890439637,27.960190656752616,3.0901313231545626,3.5920934738487373,8583.578173150616,42991.18533174826,43728.91832532099,42126203.35313624,685767603.6712129,30.91041333275507
16.885237024498235,573.8065503733096,1.541175066507013,2.583479764675442,29937.105243006295,35618.7916565125,2285.1068377101087,2060174.6395344422,25279238689.35007,560.9595276517604,30.112671176126366,10.67583044517404,2.315446265424241,2.3022026454695976,3476.57690195972,4099.285607328035,5306.636736178956,5229959.381518216,2423403889.816251,14.227337496187632,0.0,571.7051628908938,0.0022688886486546267,3.8377777777777777,325022.72165303334,331939.69789428374,0.6884182010843449,7870851.211752677,238830288757.29514,550.7256208013916,115.76086911308313,565.9846018366026,6.268629921798226,7.3642341438194965,64.05882849856278,28.30190014238742,18867.667808977367,18834068.4714469,191615808.34622455,565.2,116.17508267545622,37.67999999999995,6.27772921030269,6.689370940016312,10046.851646684734,16001.152082968894,18868.59262918905,19022474.22371858,9581189828.975513,45.08898103521096
24.781061787974977,598.3776745191274,0.5224229803197801,1.6623362021026118,30037.869640422236,29087.3363374119,8143.289822984323,7920352.371931909,25935231145.065628,590.1213128351247,24.12327816279219,5.14930233528496,0.8754653304274597,0.408963083802169,3624.4587406865967,20783.942330539656,21096.291157491814,21175277.227153014,297407459.6334109,2.704248287978238,1.2360679774997898,615.202311608688,0.0003887262958692266,4.323014718045183,324022.6486474006,284936.25064030214,21.167372873109365,7467571.731477127,247628340577.0796,600.5709244474385,67.31714754738523,584.8246018366026,2.5901379154408914,2.6565055276661527,17.937235013775883,10.283892026157417,63956.12369393727,63940132.144870125,598083173.8435525,576.2446468240714,66.49529313225854,13.022851282205806,2.6011173662981406,1.4964053835955626,11000.803058832627,62986.58132883426,63936.56955947693,64531817.37741735,1189605374.6884031,6.288324213235455
14.748610842297772,647.0110561142069,0.7887854986790428,1.6960924933675028,33794.571597643044,44009.06087166108,7979.385282817312,7840618.085385766,24877160442.579525,621.9993344933478,26.499303901494763,23.373555282089537,0.8222592950383868,0.39670138295680246,14052.982894802763,23237.349781198936,26961.676800042653,26894874.050457317,3153638462.2458825,17.294896861763057,0.0,633.7205610542912,0.0020377809817956265,4.112059160252343,328024.60651564464,347941.32753220294,0.635556840514527,7468231.290275446,237082617994.73294,609.2426484016812,122.75502578457626,664.8946018366025,2.763742493917069,2.560553742525271,63022.473561703795,107036.00645499687,124176.52712980917,123730463.85244527,589681455.9861532,635.7759365501843,123.16923934694935,74.57460183660248,2.773072890088392,1.6114091562475212,70003.38151727866,107007.2269999042,124177.50481138143,124321489.52619419,11726926239.177652,57.14788998510562
5.146330252141608,721.230861843434,1.1011687603708118,1.92530884240604,30717.706089346702,38146.440158680154,2390.120891981454,2336691.913956232,24561244244.826717,697.688417580182,6.352209789172502,17.865449043526507,1.5459626684282202,1.1460753255818634,4495.250999411979,5095.539699531457,6486.379053552762,6496171.213023675,6113794603.938522,21.59089523544256,0.0,719.8723691676464,0.0011515531511773266,3.375718789756832,315021.99159983336,341940.4179461393,1.5915131135229879,7781661.998003088,218232554168.8278,677.4546018366025,28.317923932263913,735.5446018366026,6.268629921798226,5.472085426025407,6018.369266127111,22029.90801718227,29732.6550525892,29708036.23455079,278155522.0685338,720.6302036008719,28.73213749463701,59.0727937232474,6.278846545800167,5.259281210243168,26001.89213751323,28002.038148153217,29732.676777888446,29985631.20057206,30265464131.16518,73.79020360087202
24.070328097426472,814.2865620684288,0.6181632336504777,1.7807418620070694,31543.81577643211,36655.223085087215,6719.671317145621,6473877.158743453,25977275629.822243,783.1978444137673,27.442679103723464,30.882751642956965,1.180351934329859,0.9318672527410506,7133.183744092992,16048.944812310892,16232.405363887543,16289831.707885576,268933450.7442924,28.0327008486875,0.0,788.7967743396695,0.00038506622076712663,3.983897534311959,311021.7235817799,287950.8083248511,0.21766468547953272,7461165.762388417,247583439313.27515,757.530948255691,105.56241940015757,845.6887841729346,5.863738135513143,6.606222470707706,20014.617785814295,63032.838226832406,65805.82059736883,65662579.62457635,607192849.1136929,816.4,105.97663296253066,100.29257088755628,5.874721246445494,5.7852395103703405,43998.40867525386,122994.57797909157,65807.21617109612,66260670.82621229,1243616313.762981,89.48365358091155
18.044418624576263,906.6242343910633,1.4441363682538202,1.4699761678301055,31143.792349381118,36442.770818974124,946.6999905305813,754988.9565092823,25739132573.65607,855.6523217865617,33.37242538788814,20.060235221361005,1.4695065876674118,1.3010574692854548,1274.2921382388986,1105.641569688276,1574.777257845772,1614454.9594617272,717763919.3741094,13.326847235053618,0.0,895.1401132939487,0.04763603524668923,1.282279576410327,331023.163685491,343940.5619565104,1.165011194990135,8008533.124487585,245438502117.6287,851.7273888329985,125.6015334928641,910.6000000000001,4.429260507649744,3.1397503978255923,2017.605290093828,83.34778786227793,5655.608526072548,5644741.975138617,52534828.28651465,860.36,126.0157470552372,58.860447760342595,4.392992649556174,5.020385395389859,5999.956075822276,4055.3339084621143,5656.056753290327,5695465.814675388,2833895488.5822563,39.24721300360409
27.33586416354305,963.2373403036038,0.637626852429985,1.7811095518480138,34281.32753705268,39274.13206551001,3703.674193653655,3459069.787306208,25947408377.5319,899.5470294211536,35.80355525943365,14.33065350816152,1.019473718919897,0.677539838454216,9865.491644262333,6883.285566102187,11987.632866210419,12041233.487433556,64855330.89355439,16.27920849912342,0.41421356237309515,960.2306026585693,0.0032905454075637264,4.568513108876593,334292.68311488646,347941.85702656663,1.3843749508472325,7825737.517014615,248174652741.53424,892.4901212358911,122.60191442104687,959.2692036732053,3.792670113689968,4.080725654568276,37011.796255045985,26023.986616921786,45212.51762055906,45168168.26773571,234578025.64602914,912.0912975362525,122.60191442104687,42.4391620689272,3.8007477454355225,2.6751271196662763,37724.627611379,25994.677667465417,45212.74648402098,45401687.71474545,279788062.03621244,50.21577813696388
15.358617536450051,1057.5152676577313,0.8478021124278706,1.8313310847748692,32005.00548541899,38232.37345093087,1462.8559018683015,1313443.7318104964,25885583971.212265,989.8042232405244,18.289490705421095,44.30140954587955,1.2941343650514774,1.001396494226771,2586.7303321025415,4621.404833166359,5242.5024427527605,5257833.385162242,308484774.63285226,40.00032136535787,0.0,1008.8520378201378,0.0070844449107855265,4.167930912507125,332023.23269027326,346940.7769719327,0.5536639832040892,7774677.5925017055,246394031377.57083,946.0343530338038,74.53971984465988,1112.3446018366026,6.268629921798226,6.694153334386485,15019.017312797116,27030.246040152397,30887.46139297742,30879088.647145122,286437375.98486155,1043.9766468098358,74.95393340703298,146.8931250707559,6.2729136540405595,5.6891369958539535,18001.299093743324,28002.017145330003,30888.520967406985,31163668.018667772,2112268776.3384533,128.55689561263443
29.962419645980354,1160.468942910913,0.3924002821284409,1.7055749724875282,30631.964334524273,36477.71500590668,1060.7381689210458,778898.5448964793,25937180981.50543,1079.4838419938787,39.24185973135216,13.452538974215194,0.7304052350431066,0.5418546834149399,2171.7392696703314,1358.707421314751,2548.928453756086,2587070.310673242,10992642.354290094,8.911661013722336,0.0,1161.792662266152,0.0047554578035133264,4.640270843815136,327024.77948568575,342941.67983941047,1.2759816423050863,8019334.378842463,248220272672.73566,1078.453675953515,128.68190475020376,1155.7173955598503,2.724534462308039,3.499607675107738,17.937235013775883,26.986110653121493,9430.762305009079,9356752.546972467,40329229.28164519,1078.6283503132274,129.09611831257686,37.32529434798926,2.7311471816576445,2.022251405267195,7998.672220547505,4997.854348352926,9431.099561779542,9396675.13215436,39919334.47042251,30.789276196315086
14.510977576148282,1230.651130821999,0.7653338549922394,1.707978158542875,32094.536451165237,38740.17984273881,2714.620945109883,2565522.6675430504,25497605367.531937,1147.309310266343,27.906462336576034,31.547306224686196,1.4530107599304545,1.0099919858104758,5621.775508885237,4246.854516795792,6734.47190929689,6754562.244144732,2505214658.911938,30.517460886777734,0.0,1199.1778847692626,0.0009978360224616265,3.176609477498922,325022.7316543777,347919.7973518787,2.1153646272142783,7902521.856249234,233399963703.49243,1112.2325463873638,161.58885389342663,1267.7746018366026,6.268629921798226,7.239879149272737,28013.2900061345,22024.650506022957,35601.424471995924,35479747.76029548,156824822.58356428,1181.9702146010777,162.00306745579974,111.9972781216311,6.279000262928883,7.226184245748407,37996.07282297628,22017.401231254527,35600.92234578148,35636482.8680706,14976723897.015566,100.35227005031652
15.65768529235972,1318.8900067160077,0.7288501193864695,1.8687649798514552,35147.79391526783,37843.529101662956,4635.502949698347,4460498.88308385,22251132177.287865,1232.4897002508098,21.654420007412078,18.68773206215329,1.141794083337613,0.891027365359972,10656.967041204778,7409.527440392961,12696.189795995739,12692860.290191693,12761318844.10471,16.6020787441125,0.0,1316.6697647274966,0.0022556086213326265,4.1537974488543234,334915.6085668638,336942.6756739998,1.5888564306442832,7508524.685414625,189419863458.19934,1217.5346018366026,92.69742227507263,1336.8546018366026,4.698629921798226,5.275951837043735,49009.80458447506,32022.990781423217,58512.1332181512,58245545.10632872,550220761.4701091,1242.8024511682033,93.11163583744572,63.58539816339703,4.707742490330012,4.285068962164004,49099.71048883076,42992.86318453365,58512.15760013332,58796277.38493845,59350220081.19519,55.88245116820326
22.775198354327774,1382.2516469668697,0.5453041393848799,1.7780514470521716,30904.668834181182,36393.96235766725,1012.5775068471454,728792.4293080773,25938308942.75037,1287.7323383704354,28.447273175546542,10.044378152697371,1.3971497929741012,0.7933963901906136,822.9842274209793,1698.3399484510603,1826.6385310070036,1821134.192757333,23918670.608402837,14.976996135068116,0.0,1380.887911725896,0.005787917131636226,4.399139712141119,332023.232690188,340942.0117844725,4.063940316129342,7997632.833108888,248180447380.57413,1274.0546018366026,99.00988713063785,1375.3200000000002,5.80498231279742,4.677547848869146,51.950823102082666,55.51277061303284,7068.241163086366,7005474.304268991,62513172.7701774,1294.6441085651943,99.42410069301094,37.83264932839529,5.8105625728189025,3.4413227107026207,3034.2326041335687,7026.049063250826,7065.790461183006,7067098.435184459,101928570.12049325,51.20410856519425
42.70321688590423,1421.924972507663,0.19377992394447222,1.536846756317911,31754.90813285752,37287.627621916,988.4020240670465,582331.4528921894,25937864468.02554,1340.864896604699,53.66342741339322,13.09065365397765,0.25089789464795725,0.0896586851890334,1402.5451921058848,1303.9310733308894,1677.596846192384,1701519.4265608646,20723190.62663305,15.499557485955506,0.41421356237309515,1424.761951731783,7.304538626846532e-05,4.429727134290308,334550.23736981733,346405.13552699727,0.3618271836056364,8003276.85246557,248184352603.95245,1331.0032934585174,178.56634094282893,1426.1004195002708,0.9940362020727311,1.693350129816072,6018.369266127111,4028.5899208846113,6707.033911708545,6494437.778156339,60646128.97369499,1351.5324166434855,178.56634094282893,44.73902882277889,1.0053313338395813,0.4265375695003567,6473.646367529243,5536.002470997624,6708.285322937709,6550417.889715126,96156302.94566,51.14372502157062
43.27087659553183,1458.725767344435,0.21977931823514563,1.5817854041753603,31461.5297956724,37447.71935018075,401.89792106192056,2746.896027629695,25933819767.434284,1380.49136904023,52.60775656605442,5.1815450968956895,0.44478569493430703,0.09251539561544543,80.24724316518824,519.4855977587907,480.877421950185,4645.37714464259,51534.652169319175,11.534160092098256,2.1622776601683795,1469.6729186523858,0.0013922425556519265,4.680972819765471,334916.0137349881,347730.3237257291,21.769006460181124,8053482.695779227,248220281226.28738,1382.3541583299673,146.6837270039967,1443.6146018366026,1.4525307314612912,1.8344899756508395,173.1097330816388,1295.5439676966014,1275.0540313174645,11811.70211211847,611118.6822968984,1380.0797320352367,144.93566290620143,17.342244238507874,1.462506666058758,0.3164317298599621,262.61046931300666,1477.7683190777686,1254.8982632700522,17585.970357248465,192670.3193483053,28.340175541871986
11.111221007220369,1491.3314924819456,0.832453788058676,1.9727340598154117,30408.39613047622,38196.88527223589,2152.699869426395,2039092.9126008824,25943977050.963306,1423.9681037198347,15.833934723966527,12.657130028348478,1.2025097461754304,1.0150985410830673,3732.4082949534645,5467.905689087696,6439.367308512769,6469791.144286965,56108230.493570246,17.70918955176248,0.0,1493.003706096416,0.0038277767907368265,4.416685600556867,320022.3566264333,342940.4849506527,0.08977618815168169,7855457.341905557,248165996059.27985,1412.2146018366027,60.82725171600865,1489.1446018366028,4.365154286628489,4.630175572804275,76.76007931259161,21029.83501186228,25807.206801394612,25789081.45853084,205201895.5909419,1439.244903167337,61.24146527838174,39.54145679447788,4.372694686990871,3.3764045462220014,15059.917924098736,26001.898138319866,25808.73026361923,25992881.08064964,259068614.23551902,57.644903167336906
24.69400957713944,1539.080526185074,0.2962780703355652,1.4322395962554415,28964.50365082408,28774.98776911671,8970.55726829993,8659535.676959004,23003529582.454857,1485.201797752327,26.146480877456526,16.49320914290632,0.5321720221805556,0.4650111655724023,7974.258304690049,21820.518413292644,23125.69441926503,23212056.022673074,12251683988.312317,13.133635694930762,0.0,1535.9872514324738,0.0007659591176118266,2.688873798567185,301029.0947708384,264954.62569378875,2.591770310934247,7239127.07915866,194790588637.7098,1473.8069526193692,88.27971042359152,1545.664601836603,2.344028085195675,1.6909772158901604,63.808808113672676,335.23237744872443,89677.38421594781,89626381.04434659,822806921.62272,1486.856900067432,88.69392398596462,53.0779114584202,2.3546303032311817,2.1650179912975687,34040.22850849476,83293.15476077027,89676.40568404965,90446510.92921229,54252081061.83733,43.66454928466533
18.20739774763565,1602.510012953846,0.41393462983637846,1.5916397695949132,38158.13310740371,38372.512023850955,8757.549969642054,8553473.802444117,23346564264.50677,1526.933063899342,14.788734067296728,17.12391698785191,0.5331571791952611,0.15474526550126458,12562.774822821366,10846.467098558598,15664.005095780369,15747652.422371106,9557981967.757631,14.813971527537056,2.1622776601683795,1595.3451628908938,0.00038659273407732665,4.571848797811161,335023.45170623326,333939.82790277275,22.293847972924333,7545430.901615863,211182569485.37714,1520.527899946362,40.370951269179265,1601.4000000000003,1.9237026500571164,2.0797386323797773,37020.638431853586,38031.07610230219,41630.7027083166,41557176.98695525,519972461.7548918,1533.777615480592,38.62288717138398,49.455398163397604,1.9346842344761577,0.670804408543209,37002.70119683981,52003.796276639725,41610.022098756446,42071003.04936374,37557265754.302185,43.86431737083262
32.81565184898079,1631.5132859432342,0.10260045777866711,1.565267735284342,31342.02877516117,36926.97347826778,216.92533454735133,3501.9344118730287,25933692993.113274,1561.1281527356023,27.519380696530924,4.526729839851349,0.12540362290812315,0.04531719850689846,71.09489940439214,247.77716992027,249.35023444626586,2828.2341152928216,335665.12927694403,4.275927481482039,0.41421356237309515,1645.288397492951,0.0034483596626339267,4.692353028525795,334802.2980557153,347219.6967690419,0.18719272415634852,8058213.467891655,248219512549.65628,1569.0554457924627,77.03322106744766,1613.9600000000003,0.2925972779322316,1.6644162258037267,17.7767213706057,28.141386499217237,752.6485425296055,7299.135924471983,662861.7057548217,1549.6143801660705,77.03322106744766,12.072163561340403,0.3005170954227163,0.13497777125252491,220.99313687480029,720.9926945676032,754.0745882182182,8342.63205717325,1013089.97391516,11.173536210210386
52.45062866618972,1663.782511407044,0.2932615697407525,1.6152727717079651,38734.71888557312,45252.587709146355,11013.910525141797,10501561.943607436,25953450764.34002,1586.0546037135177,62.94391086156927,12.540082847968456,0.41749354338447453,0.17966120570587724,25717.261315739386,28256.2472923748,38182.5949122302,38290458.26993323,544027292.2957482,13.21937128266132,0.0,1669.6755823911644,0.0004885089843356266,4.645104307215667,334788.6691179535,347844.6959951888,0.6733608539198195,6508319.313130521,246915149819.19568,1582.241672702414,218.25144146817553,1664.6636476090011,1.4688401170820655,2.175228075798453,100025.23776701326,110036.3324853418,148669.88744798492,148549911.3938979,1564183481.7904558,1590.4010823696317,218.66565503054863,38.388626272127794,1.4797197852508486,0.693038342557379,100242.08312027922,110104.18456726326,148670.82732554377,150100849.04479173,2868896440.5191936,38.77401150382025
